MASTER_ID,NAME,LOC,STATUS,BILL_ACC_CNT,SERV_ACC_CNT,ACTV_ASSET_CNT,ORDER_CNT,TOT_NEW_SALE,TOT_UPGRADE,TOT_DGRADE,TOT_CHURN_AMT,Revenue(ZAR)
1-4FUFPP1,IQ ACADEMY,EAST LONDON,Active,1,0,88,16,149906,47780,0,0,R18 047.66
1-4FWHKEA,FLORIN CAPITAL MANAGEMENT (PTY) LTD,WATERFRONT,Active,1,0,4,0,0,0,0,0,R1 618.00
1-4GI82JQ,AVENG GRINAKER LTA JET PARK HEAD OFFICE,BOKSBURG,Active,1,0,0,0,0,0,0,0,R24 320.61
1-4GLWNFK,DIMENSION DATA PE (PTY) LTD,PORT ELIZABETH,Active,1,0,2,0,0,0,0,0,R0.00
1-4GYHV2Z,GARETH TINDALL,HOME,Active,1,0,4,0,0,0,0,0,R0.00
1-4GYWQ9C,AVENG DURASET,ALRODE,Active,1,0,57,3,199220,0,0,0,R13 465.28
1-4H024M3,MANDIGOLD CHICKEN (PTY) LTD KENTUCKY FRIED CHICKEN MANDINI- GINGINDLOVU,HEAD OFFICE,Active,1,0,0,0,0,0,0,0,R0.00
1-4H024Q5,MANDIGOLD (PTY) LTD T/A KFC MANDINI MALL,HEAD OFFICE,Active,1,0,0,0,0,0,0,0,R0.00
1-4H07RRX,RAMO FOODS (PTY) LTD T/A KFC UMZINTO,HEAD OFFICE,Active,1,0,0,0,0,0,0,0,R0.00
1-4HXKKS,KALAHARI GOLD (PTY) LTD,GERMISTON,Active,1,0,4,0,0,0,0,0,R0.00
1-4IXDOO6,ALOECAP (PTY) LTD,JOHANNESBURG,Active,1,0,8,0,0,0,0,0,R15 847.00
1-4IYDNVE,IMX SOFTWARE SOUTH AFRICA (PTY) LTD,JOHANNESBURG,Active,1,0,0,13,1172168,0,0,-1576095.84,R87 560.88
1-4J9IS89,THE STAR MERCHANT (PTY) LTD,DURBAN,Active,1,1,8,12,3457.08,0,0,-11538.1,R29 785.27
1-4JBWWHW,CHOLLA CC T/A DUKATHOLE BRICKWORKS,SOUTH AFRICA,Active,1,7,68,17,689006,69200,0,0,R23 933.00
1-4JBZZ44,INTERNET SOLUTIONS GROUP - INTERNAL,BRYANSTON,Active,1,40,9,12,1120,0,0,0,R0.00
1-4KEY75B,TNT TAKEAWAY ENTERPRISES CC T/A KFC KATLEHONG,HEAD OFFICE,Active,1,0,0,0,0,0,0,0,R263.24
1-4KEY7CI,TNT TAKEAWAY ENTERPRISES CC T/A KFC SAVEMORE (TEMBISA 4),HEAD OFFICE,Active,1,0,0,0,0,0,0,0,R2 140.35
1-4KF7EKQ,TNT TAKEAWAY ENTERPRISES CC T/A KFC SONTONGA,HEAD OFFICE,Active,1,0,0,0,0,0,0,0,R263.24
1-4KLB4QM,TNT TAKEAWAY ENTERPRISES CC T/A KFC ENGEN TEMBISA 3,HEAD OFFICE,Active,1,0,0,0,0,0,0,0,R263.24
1-4KN4UUD,UMS MANAGEMENT SERVICES SOUTH AFRICA (PTY) LTD,SANDTON,Active,1,0,0,0,0,0,0,0,R384.15
1-4L6Q5V4,NFB FINANCE BROKERS GAUTENG (PTY) LTD,SANDTON,Active,1,0,6,0,0,0,0,0,R13 613.00
1-4LI55EZ,CHINA TELECOM (AFRICA AND MIDDLE EAST),MAURITIUS,Active,1,0,3,0,0,0,0,0,R902.06
1-4MCTGA4,FULL STACK PTY LTD,CPT,Active,1,0,4,0,0,0,0,0,R7 745.00
1-4MFYHGK,DWARSRIVIER CHROME MINE (PTY) LTD,LYDENBURG,Active,1,0,16,6,203690.08,0,0,0,R63 556.65
1-4MP55YF,"PINOY INTERNET VENTURES ONLINE, INC.",PHILIPPINES,Active,1,0,0,0,0,0,0,0,-R691.44
1-4MQQTAD,WEBHELP SA OUTSOURCING (PTY) LTD,JHB,Active,1,0,23,0,0,0,0,0,R1 916.97
1-4MRHBE6,"NETREPRENEUR CONNECTIONS ENTERPRISES, INC.",PHILLIPINES,Active,1,0,0,0,0,0,0,0,R691.44
1-4MV6AMP,AVENG TRIDENT STEEL A DIVISON OF AVENG AFRICA ( PTY) LTD,AVENG,Active,1,0,19,4,0,0,0,-69240,R12 926.35
1-4NDBPGK,LOCAL CUISINE PTY LTD,PORT ELIZABETH,Active,1,0,2,0,0,0,0,0,R375.00
1-4NIREH4,EGYPT AIR,ROSEBANK,Active,1,0,6,0,0,0,0,0,R8 586.00
1-4NMCOQE,SEPELS BEST BETS CC,GAUTENG,Active,1,0,7,2,19000,0,0,0,R13 103.43
1-4NWP8NW,DIMENSION DATA (PTY) LTD- TYME CAPITAL,JHB,Active,1,0,121,59,222800,2647232.28,0,0,R111 812.83
1-4NZG4N0,THOMAS ABRASIVES (PTY) LTD,GAUTENG,Active,1,0,29,0,0,0,0,0,R4 536.85
1-4P13XLS,PURE SURVEY (PTY) LTD,GAUTENG,Active,1,0,12,1,60000,0,0,0,R14 555.00
1-4P5DEW4,PRETORIUM TRUST,PRETORIA,Active,1,0,4,0,0,0,0,0,R2 559.00
1-4P5RYES,AFISWITCH (PTY) LTD,CENTURION,Active,1,0,1,0,0,0,0,0,R831.04
1-4PHTTQC,QUICK CONNECT WIRELESS,JHB,Active,1,0,18,0,0,0,0,0,R0.00
1-4PXL848,FONTANELLA PROJECT MANAGEMENT (PTY) LTD,BROEDERSTROOM,Active,1,0,19,0,0,0,0,0,R3 859.81
1-4QC45W7,CALL 4 CARE,GAUTENG,Active,1,0,17,22,41482,30040,0,0,R2 299.36
1-4QQ17PL,ROHLOFF ADMINISTRATION CC,HEAD OFFICES,Active,1,0,43,2,0,0,0,0,R51 577.09
1-4SAK0K5,OUT OF THE BLUE GRAPHIC DESIGN SOLUTIONS (PTY) LTD,HEAD OFFICE,Active,1,0,4,0,53498,0,0,0,R2 285.42
1-4SGNAR4,BETA GOLD (PTY) LTD,JOHANNESBURG,Active,1,0,0,5,0,0,0,-32678.04,R1 829.33
1-4SK0OPQ,CONSOLIDATED POWER PROJECTS IT SOLUTION (PTY) LTD,MIDRAND,Active,1,0,7,3,0,0,0,0,R1 988.45
1-4TQ2KAT,RISCURA HOLDINGS SOUTH AFRICA (PTY) LTD,HEAD OFFICE,Active,1,0,2,0,0,0,0,0,R1 169.24
1-4TT1VK8,SWIFT SILLIKER PTY LTD T/A MERIEUX NUTRISCIENCES,HEAD OFFICE CLAREMONT,Active,1,3,6,12,97445,0,0,0,R6 698.29
1-4TY6MC,"NTT EUROPE LTD., GERMANY",GERMANY,Active,1,36,548,47,1456480.264,0,0,-1749576,R718 196.64
1-4U3FGRW,DIMENSION DATA - MURRAY & ROBERTS,MURRAY & ROBERTS,Active,3,79,1235,147,1647136.73,388744.96,0,-556089.96,R1 644 889.21
1-4U4RFW,CIRRUS HEALTHCARE PRODUCTS SA (PTY) LTD,BILLING - MOTANA,Inactive,1,0,1,2,0,0,0,-1861.44,R155.12
1-4UAN109,CHEDDAR AND BARLEY (PTY) LTD,DURBAN,Active,1,0,1,0,0,0,0,0,R500.00
1-4WQ2TLV,JALI TRADING 16 (PTY) LTD T/A KFC POLOKWANE 2,HEAD OFFICE,Active,1,0,4,0,0,0,0,0,R1 500.00
1-4WQ2TQ0,JALI TRADING 16 (PYT) LTD T/A POLOKWANE 3,HEAD OFFICE,Active,1,0,4,0,0,0,0,0,R1 500.00
1-4WQ2TSQ,JALI TRADING 16 (PTY) LTD T/A KFC POLOKWANE 4,HEAD OFFICE,Active,1,0,4,0,0,0,0,0,R1 500.00
1-4WQ2TWA,JALI TRADING 16 (PTY) LTD T/A KFC SESHEGO,HEAD OFFICE,Active,1,0,1,0,0,0,0,0,R1 500.00
1-4WQ2TY6,JALI TRADING 16 (PTY) LTD T/A KFC SAVANNAH,HEAD OFFICE,Active,1,0,1,0,0,0,0,0,R1 500.00
1-4WQ2U16,JALI TRADING 16 (PTY) LTD T/A KFC FARMYARD,HEAD OFFICE,Active,1,0,1,0,0,0,0,0,R1 500.00
1-4WQBUBK,JALI TRADING 16 (PTY) LTD T/A KFC MANKWENG 1,HEAD OFFICE,Active,1,0,4,0,0,0,0,0,R1 500.00
1-4WS1FJ6,XPERIEN (PTY) LIMITED,GAUTENG,Active,1,0,33,0,0,0,0,0,R2 520.00
1-4WX6HU0,RADIFORM PTY LTD T/A STEADEX,KEMPTON PARK,Active,1,0,25,5,59059,0,0,-35373.6,R10 731.00
1-4WXCMMP,HERO TELECOMS (PTY) LTD,PTA,Active,1,0,8,24,8882860,0,0,0,R576.43
1-4WXDQ2W,SIMOSEC (PTY) LTD,EAST LONDON,Active,1,0,3,0,0,0,0,0,R2 801.50
1-4XIEIMS,TROIKA IMAGINEERING WORK (PTY)LTD,JOHANNEBSURGT,Active,1,0,10,0,19850,0,0,0,R2 355.95
1-4XJAVGY,R W W ENGINEERING (PTY) LTD,GAUTENG,Active,1,0,3,0,0,0,0,0,R599.20
1-4XMU91D,VERMLEIGH INVESTMENTS PTY (LTD),HEAD OFFICE,Active,1,0,1,0,0,0,0,0,R1 500.00
1-4XN0HHI,EMERSON PROCESS MANAGEMENT (SOUTH AFRICA)(PTY) LTD,JHB,Active,1,0,6,6,271434,0,0,0,R3 858.00
1-4XPKOGS,KING PRICE INSURANCE COMPANY,GAUTENG,Active,1,0,3,4,152400,0,0,0,R0.00
1-4XT5M72,AFRICAN RAINBOW MINERALS & EXPLORATION INVESTMENTS (PTY) LTD,JOHANNESBURG,Active,1,0,6,0,0,0,0,0,R9 323.00
1-4XT78TP,PAYMENT EXPRESS LTD,MAURITIUS,Active,1,2,14,1,0,0,0,0,R41 027.82
1-4XVA3GA,IS KENYA  TA FIRST ASSURANCE,KENYA,Active,1,1,76,0,0,0,0,0,R110 274.55
1-4Y1F9S1,DIRECTLINE COMMUNICATION (PTY) LTD,HEAD OFFICE,Active,1,0,4,0,0,0,0,0,R5 783.00
1-4Y32VUI,CONTINUITY SA (PTY) LTD - WHOLESALE,MIDRAND,Active,1,9,81,63,1106998.4,298561.8,-48312,-617520,R113 486.84
1-4Y3R8CO,T TRAC SA (PTY) LTD,RANDBURG,Active,1,0,14,0,0,0,0,0,R8 232.08
1-4YEEFJZ,TNT TAKEAWAY ENTERPRISES CC T/A KFC PHUMLULANI,HEAD OFFICE,Active,1,0,0,0,0,0,0,0,R261.63
1-4YELTQH,FUTURE DEVELOPMENT COMPUTER SERVICES CC,PRETORIA,Active,1,0,7,0,0,0,0,0,R3 604.75
1-4YZBC1K,VIRTUENET SA (PTY) LTD,KZN,Active,1,0,3,0,0,0,0,0,R957.80
1-4Z0IX1E,ZTEL (PTY) LTD,PORT ELIZABETH,Active,1,0,7,3,0,203239.2,0,0,R13 697.67
1-4ZUPHTW,DIMENSION DATA - OCEANA,CAPE TOWN,Active,1,23,550,119,1197031.18,152392.04,0,0,R248 547.35
1-4ZZZGPP,CHARTERIS & BARNES CC,EAST LONDON,Active,1,0,7,2,262244,0,0,0,R8 344.93
1-51J1XZ,SPOORMAKER & PARTNERS INC.,PRETORIA,Active,1,3,31,0,148450,0,0,0,R10 651.63
1-527GIT,LVSA  VALVES PTY LTD,STEELEDALE,Active,1,0,0,0,0,0,0,0,R42.00
1-52JNJKE,SWIFTNET TA/FASTNET SUBSIDIARY OF TELKOM SA (SOC) LTD,PRETORIA,Active,1,1,12,7,331320.4,0,0,0,R5 429.67
1-52NVCR5,AURECON SOUTH AFRICA (PTY) LTD - CPT,CPT,Active,1,0,12,0,0,0,0,0,R12 094.00
1-52OGM04,SLOTS SHARED SERVICES (PTY) LTD,CAPE TOWN,Active,3,0,64,3,0,0,0,0,R9 571.55
1-52TXOIQ,FMCGX (PTY) LTD,JOHANNESBURG,Active,1,0,32,16,1578720,17920,0,0,R38 489.87
1-5355WGH,FOORD ASSET MANAGEMENT PTY LTD,PINELANDS HO,Active,1,2,7,24,105284,0,0,0,R10 946.14
1-53LYH9G,LIVEWIRE ENGINEERING AND CONSULTING (PTY) LTD,WESTERN CAPE,Active,1,0,3,2,876101.28,0,0,0,R5 406.72
1-53N1YKO,STERLING ATLANTIC SALES T/A HARCOUTS STERLING,WESTERN CAPE,Active,1,0,6,0,0,0,0,0,R5 939.00
1-53YL6HY,LANZERAC HOTEL AND SPA,CAPE TOWN,Active,1,0,12,20,408347.52,0,0,0,R4 752.24
1-54D4QTY,BOARD OF HEALTHCARE FUNDERS OF SOUTHERN AFRICA,GAUTENG,Active,1,0,6,2,356280,0,0,0,R17 504.00
1-54IFBO,EXQUISITE COUNTRY LODGES,FRANSCHHOEK,Active,1,0,0,0,0,0,0,0,R2 000.00
1-54JX26L,VERMLEIGH INVESTMENTS - MALMESBURG,HEAD OFFICE,Active,1,0,1,2,0,0,0,0,R1 750.00
1-54KYIJM,HEALTHCRAFT (PTY) LTD,NEWLANDS,Active,1,0,1,2,0,0,0,0,R2 557.15
1-54UO7QE,GROWTH PROPERTIES LTD C/ O AMAZON UK,WESTERN CAPE,Active,1,1,24,8,683624,0,0,0,R167 036.00
1-54Y20R,CITY LODGE DURBAN,DURBAN,Active,1,0,4,2,0,0,0,0,R0.00
1-54Y255,CITY LODGE MORNINGSIDE,MORNINGSIDE,Active,1,0,0,2,0,0,0,0,R0.00
1-54YFNR4,"QUIKTRAK, INC",BRYANSTON,Active,1,0,9,0,0,0,0,0,R8 648.00
1-55J11G,NATIONAL POWER CONTRACTORS,MEYERTON,Active,1,0,4,0,0,0,0,0,R0.00
1-564ZXLW,AFRICAN DEVELOPMENT BANK GROUP,CORT DI VORE,Active,1,0,6,0,0,0,0,0,R75 130.55
1-565FKE0,MEZOPRO (PTY) LTD,FOURWAYS,Active,1,0,3,2,0,0,0,-32323.8,R4 722.01
1-56ECC8N,AFRIHOST SP (PTY) LTD,RIVONIA,Active,2,2,513,20,1455950,0,0,0,R574 666.02
1-56ER1DO,FUTURE INDEFINITE INVESTMENTS 180 (PTY),GAUTENG,Active,1,0,7,11,238138,28922,0,0,R5 065.22
1-56HZXOW,PSG MANAGEMENT SERVICES (PTY) LTD,JHB,Active,1,3,52,26,132392,0,0,0,R19 721.86
1-56IGASO,LAW TRUST PTY LTD,JHB,Active,1,0,41,4,1238017.6,0,0,0,R14 336.36
1-56IL96S,WEYLANDTS FURNITURE CAPE TOWN PTY LTD,CAPE TOWN,Active,1,0,7,0,190776,0,0,0,R12 723.00
1-5708E1O,DIMENSION DATA EUC,BRYANSTON,Active,1,0,2,0,0,0,0,0,R19 167.33
1-575RGW0,TRU INTERIORS (PTY) LTD,JHB,Active,1,0,4,0,0,0,0,0,R202.16
1-579SBY8,DISCOVERY CENTRAL SERVICES (PTY) LIMITED,HEAD OFFICE,Active,1,0,16,10,3936078.24,360000,0,0,R100 101.73
1-57AIGUE,SOCIAL IMPACT VENTURES (PTY) LTD T/A IMPACT HUB,GAUTENG,Active,1,0,9,5,132626,0,0,0,R10 399.35
1-57IXI9F,4C GROUP OF COMPANIES - CPT,CPT,Active,1,0,6,0,179872,0,0,0,R7 411.33
1-57QNHYW,MIKARDOW TRADING 2 (PTY) LTD,STELLENBOSCH,Active,1,0,0,0,0,0,0,0,R222.50
1-580SAPY,LOGISTICS TRANSPORT GLOBALLY,SA BRANCH,Active,1,1,6,5,91008,0,0,0,R6 569.33
1-581934W,ELTHERM SOUTH AFRICA PTY LTD,JHB,Active,1,0,6,3,0,0,0,0,R4 945.00
1-583SRR7,FOWUNELA COMMUNICATIONS,CPT,Active,1,0,3,3,0,0,0,-19416,R269.67
1-58PTKCI,GIBELA RAIL TRANSPORT CONSORTIUM (RF)(PTY) LTD,HEAD OFFICE,Active,1,0,2,3,0,0,0,0,R1 433.47
1-58QM0AG,OLD MUTUAL FINANCIAL SERVICES BOTSWANA (PTY) LTD,BOTSWANA,Active,1,0,6,0,0,0,0,0,R16 604.96
1-58QQA78,CITRIX SYSTEMS (PTY) LTD,GAUTENG,Active,1,0,6,3,0,0,0,0,R10 995.83
1-58QSK0X,PREFERRED PROVIDER NEGOTIATORS (PTY) LTD,PORT ELIZABETH,Active,1,0,64,0,0,0,0,0,R16 393.00
1-58T198S,G.U.D. HOLDINGS (PTY) LTD,JET PARK,Active,1,0,6,4,375482,0,0,0,R10 436.00
1-58TZYTW,HALDAN CONSULTING (PTY) LTD,PORT ELIZABETH,Active,1,0,14,0,0,0,0,0,R3 795.00
1-59EJ80J,KFML HOLDINGS (PTY) LTD,PORT ELIZABETH,Active,1,0,0,0,0,0,0,0,R3 070.09
1-5AXS5R7,MANDELA BAY DEVELOPMENT AGENCY NPC,PORT ELIZABETH,Active,1,0,85,16,161352,2200,0,0,R10 892.00
1-5BAOC0S,ASHBEY'S GALLERIES CC,WESTERN CAPE,Active,1,0,4,3,54636,0,0,0,R3 903.01
1-5BGEYFK,JODANG TRADING CC T/A BLAKES CONSULTANTS,WESTERN CAPE,Active,1,0,0,8,0,0,0,0,R0.00
1-5BMYNT,WI WALLET MOBILE PAYMENTS (PTY) LTD,CAPE TOWN,Active,1,0,153,3,0,6672,0,0,R143 109.26
1-5BPCZOG,XAVIER TECHNOLOGIES (PTY) LTD,JOHANNESBURG,Active,1,0,6,0,23400,0,0,0,R6 392.08
1-5C26FZC,BISTRO ROSSINI 2016 (PTY) LTD,JHB,Active,1,0,2,0,0,0,0,0,R375.00
1-5C4DF7G,FLUXMANS ATTORNEYS,JHB,Active,1,0,30,10,0,0,0,0,R9 704.10
1-5CKP8E,SINGAPORE TELECOMMUNICATIONS LTD,SINGAPORE,Active,2,33,585,37,1442504,236424,0,0,R1 262 558.09
1-5CNBYV,OLD MUTUAL - SWAZILAND,SWAZILAND,Active,1,0,34,12,0,52750.49,0,0,R54 145.87
1-5COL7NG,"CDM, A DIVISION OF CLICKS RETAILERS (PTY) LTD",CLICKS DIRECT MEDICINES,Active,1,0,10,0,0,0,0,0,R3 613.33
1-5COPPP6,OPTINET WHOLESALE,CAPE TOWN,Active,1,3,7,8,199298,0,0,0,R171.83
1-5CUTR1,DOTCOZA,CAPE TOWN,Active,1,10,77,0,0,0,0,0,R31 538.42
1-5DE833J,GLASSHOUSE REJUVENATION FOR MEN CC,WATERFRONT,Active,1,0,4,3,14652,0,0,0,R436.04
1-5DMY7SI,ADVTECH LTD,HEAD OFFICE,Active,2,97,3474,409,5629242,1479574.6,-602126,-1708568.4,R2 237 976.14
1-5DQARVU,DIMENSION DATA -LIBERTY,HEAD OFFICE,Active,1,0,2,14,676063.2,0,0,0,R4 954.83
1-5EFCEY1,PATINIOS INVESTMENTS (PTY) LTD T/A WIMPY MUSGRAVE,DBN,Active,1,0,2,0,0,0,0,0,R66.67
1-5EYR64A,AUTOMATION EXCHANGE (PTY) LTD,GAUTENG,Active,1,3,20,20,473729.44,0,0,0,R27 534.00
1-5F11K49,ABSA CAPITAL - AWS CONNECTIVITY,ALICE LANE,Active,1,0,39,0,0,0,0,0,R302 374.33
1-5F56ZFQ,MIRUM SOUTH AFRICA (PTY) LTD,CAPE TOWN,Active,1,0,22,0,0,0,0,0,R23 884.00
1-5F58YO1,THE ZEITZ MOCAA FOUNDATION TRUST,CAPE TOWN,Active,1,1,18,17,422964.8,43500,0,0,R3 396.25
1-5FJ4HR,CCTV SECURTIY SERVEILLANCE GAUTENG (PTY) LTD,EDENVALE,Active,2,0,8,2,0,0,0,-2876.16,R242.84
1-5FL6CBC,CONNECTION TELECOM (PTY) LTD - WHOLESALE,CAPE TOWN,Active,1,0,60,4,0,0,0,0,R824 046.28
1-5FSWSZY,JK2S LEGACY (PTY) LTD,ROODEPOORT,Active,1,0,2,0,0,0,0,0,R66.67
1-5GGL17O,CORVEST FINANCE (PTY) LTD,GAUTENG,Active,1,0,2,2,136042,0,0,0,R1 186.67
1-5GQFHL2,SWAG TECHNOLOGIES,JHB,Active,1,0,7,2,0,0,0,0,R0.00
1-5GY395K,BRIDGE FUND MANAGERS (PTY) LTD,DURBAN,Active,1,6,60,14,0,0,0,0,R4 297.67
1-5HXE7C,BLAST COMMUNICATIONS CC,DUNKELD WEST,Active,1,0,2,0,0,0,0,0,R0.00
1-5I3E4E,AARD MINING EQUIPMENT (PTY) LTD,CHAMDOR,Active,1,5,61,0,0,0,0,0,R68 382.62
1-5I8EWK,SANDS GROUP (PTY) LTD,CAPE TOWN,Active,1,0,2,0,0,0,0,0,R0.00
1-5IAL9KR,PHOENIX INTERNATIONAL LOGISTICS (PTY) LTD,WESTERN CAPE,Active,1,0,37,7,321354.8,0,0,0,R4 593.65
1-5IAW8X6,FROGFOOT NETWORKS (PTY) LTD -  WHOLESALE,HEAD OFFICE,Active,1,0,23,26,3241246.76,0,0,-20000,R67 319.79
1-5IC2BTD,CURVE TECHNOLOGY (PTY) LTD,JHB,Active,1,0,94,1,0,0,0,-110328,R51 146.78
1-5II8XPJ,PLAYLOGIX (PTY) LTD,CAPE TOWN,Active,1,0,4,0,0,0,0,0,R2 449.00
1-5J0S4GR,ALBATROS SOLUTIONS (PTY) LTD,CAPE TOWN,Active,1,0,7,3,0,14400,0,0,R14 476.04
1-5J76D70,STARTIMES MEDIA (SOUTH AFRICA) PTY LTD,JOHANNESBURG,Active,1,0,3,10,0,0,0,0,R16 342.76
1-5JBSUVS,PHINCHIX (PTY) LTD,PHOENIX,Active,1,0,35,8,111500,0,0,0,R24 187.90
1-5JE3D1N,ODITY OUTSOURCING SERVICES,CPT,Active,1,0,2,0,0,0,0,0,R253.13
1-5JEZ8D1,EPSIDON MANAGEMENT AND MARKETING CONSULTANCY (PTY) LTD,CAPE TOWN,Active,1,0,1,4,0,0,0,-59976,R3 206.50
1-5JN119D,BROADLINK (PTY) LTD - WHOLESALE ACCOUNT,BRYANSTON,Active,1,9,24,17,2010013.28,0,0,0,R40 815.69
1-5JO5I9M,CONSOLIDATED IT SUPPORT (PTY) LTD,JOHANNESBURG,Active,1,0,24,6,297102,0,0,0,R4 109.33
1-5JO5X2R,ONE ONE INFINITY REWARDS (PTY) LTD,STELLENBOSCH,Active,1,0,7,8,12000,0,0,0,R2 264.52
1-5JRW7YL,DIAGEO SOUTH AFRICA (PTY) LTD,WESTERN CAPE,Active,1,58,526,104,321548,1,0,-682825.68,R1 276 376.82
1-5JTTCC9,INSITEFUL MONITORING SERVICES (PTY) LTD,ROSEBANK,Active,1,0,17,0,0,0,0,0,R11 584.83
1-5JYL0VA,JEFFREY CREDIT,GAUTENG,Active,1,0,7,2,183100,0,0,0,R10 140.86
1-5KKH2G5,THANDILE HEALTH RISK MANAGEMENT (PTY) LTD,HEAD OFFICE,Active,1,0,20,6,0,0,0,0,R5 821.23
1-5KNVEL1,VIDEXIO AS,NORWAY,Active,1,0,6,4,151200,0,0,0,R6 777.78
1-5KOM85I,AFRICAN MARINE SOLUTIONS GROUP,CAPE TOWN,Active,1,0,34,0,0,0,0,0,R43 367.67
1-5KUDLBW,DIMENSION DATA -MIWAY,HEAD OFFICE,Active,1,0,114,6,65110,0,-22320,0,R33 430.00
1-5L9Y5DX,PHARMACY DIRECT (PTY) LTD,HEAD OFFICE,Active,1,0,8,2,0,19888,0,0,R3 552.74
1-5LEXSG0,OLX CORPORATE SP Z O.O.,POZNAN,Active,1,0,0,0,0,0,0,0,R26 706.34
1-5LQ82AD,AFBIN2AFRICA,HEAD OFFICE,Active,1,1,6,1,0,0,0,0,R7 699.63
1-5LTV04Z,JALI TRADING 16 (PTY) LTD,POLOKWANE 1,Active,1,0,1,2,20000,0,0,0,R1 000.00
1-5LTVXFQ,JALI TRADING 16 PTY LTD MANKWENG,KFC MANKWENG 2,Active,1,0,1,2,20000,0,0,0,R1 000.00
1-5LXTPMZ,THE PACIFIC CIGARETTE COMPANY (PTY) LTD,MIDRAND,Active,1,0,7,0,0,0,0,0,R7 773.33
1-5LY5M14,SEACOM LTD,MAURITIUS,Active,1,0,0,0,0,0,0,0,R490 614.67
1-5MHSSHX,KIRSTEN GOSS LONDON (PTY) LTD,CPT,Active,1,0,5,3,20916,0,0,0,R530.63
1-5MI4UQZ,JOHN CRAIG A DIVISION OF PEPKOR SPECIALITY (PTY) LTD,HEAD OFFICE,Active,1,0,1,0,0,0,0,0,R22 944.23
1-5MJV6PW,CYBER GUARD (PTY) LTD,GAUTENG,Active,1,10,12,33,301101.96,0,0,0,R9 998.44
1-5MO3JCO,DIMENSION DATA (PTY) LTD - MOBILITY,BRYANSTON,Active,1,0,0,0,0,0,0,0,R3 356.00
1-5MTYNNT,PROSPERITY INFORMATION CONNECT (PTY) LTD,MEERSIG,Active,1,1,123,22,660894.28,109920,0,0,R146 719.98
1-5N3CZX2,MIH ECOMMERCE HOLDING (PTY) LTD,CAPE TOWN,Active,1,0,0,0,0,0,0,0,R36 385.75
1-5O4EEO5,VAN EEDEN KITS KOS (PTY) LTD TWIN CITIES,TWIN CITIES,Active,1,0,1,0,18500,0,0,0,R1 416.67
1-5OP0MQ,RQ TECH PTY LTD,PRETORIA,Active,2,1,8,4,31500,0,0,-5033.28,R12 899.57
1-5OTPCM,DURBAN AND COASTAL MENTAL HEALTH,DURBAN,Active,1,0,2,4,0,0,0,-15504.48,R1 325.10
1-5P62BP5,DIMENSION DATA - CCBA,JOHANNESBURG,Active,1,0,147,47,3020186.92,0,0,0,R365 638.00
1-5P6N05Z,OILCO WHOLESALE (PTY) LTD,GAUTENG,Active,1,0,7,4,113176.68,0,0,0,R752.33
1-5P7IN5X,PAYACCSYS SERVICES,CPT,Active,1,0,9,0,0,0,0,0,R12 925.79
1-5PWFTG,TSAMMA TELECOMS (PTY) LTD,CENTURION,Active,1,0,2,0,0,0,0,0,R0.00
1-5Q0JBXS,FINOVATION SERVICES (PTY) LTD,CONSTANTIA KLOOF,Active,1,0,10,5,1519360,126854,0,0,R10 249.62
1-5Q0JXM1,VIVA BINGO CENTURION LAKE (PTY) LTD,ROODEPOORT,Active,1,0,5,0,0,0,0,0,R14 078.56
1-5Q0MT0,INTRINSIC DEVELOPMENT CC,EAST LONDON,Inactive,0,0,0,0,0,0,0,0,R0.00
1-5QMI9C,DUXBURY NETWORKING,BRYANSTON,Active,1,0,21,0,0,0,0,0,R0.00
1-5QSW38,ESSTEE BUILDING MATERIAL MERCHANTS,BRYANSTON,Active,1,0,1,0,0,0,0,0,R56.19
1-5R3UZN7,CYBER SHIELD SA (PTY) LTD,CYBERSHIELD SA,Active,1,0,10,2,16098,0,0,0,R815.26
1-5R4TTD8,METRO PREPAID (PTY) LTD,CAPE TOWN,Active,1,0,69,0,0,0,0,0,R67 359.33
1-5RHKFFB,COSYRO RETAIL (PTY) LTD,WESTERN CAPE,Active,1,0,4,3,70896,0,0,0,R1 896.58
1-5RII9X0,WIREWORK TECHNOLOGY SYSTEMS CC,FREE STATE,Active,1,0,12,6,72609.48,0,0,0,R1 501.13
1-5RUZW4,BORN FREE INVESTMENTS,BRYANSTON,Active,1,3,8,0,0,0,0,0,R4 428.30
1-5SE6KG,BEZALEEL,SPRINGS,Active,1,0,5,0,0,0,0,0,R0.00
1-5SJZLY,BIDVEST PAPERPLUS (PTY) LTD  - LITHOTECH GROUP SERVICES - BIDVEST,BRYANSTON,Active,1,47,496,32,95482,9358,-119100,-200832,R282 657.90
1-5SR791,XLINK COMMUNICATIONS (PTY) LTD,CRAIGHALL,Active,1,0,3,0,0,0,0,0,R1 751.42
1-5SS20O,UNIVERSITY OF THE WITWATERSRAND,BRAAMFONTEIN,Active,1,0,21,0,0,0,0,0,R3 735.88
1-5T34JW,PHILLIPS LARSON INCORPORATED,DURBAN,Inactive,0,0,0,0,0,0,0,0,R0.00
1-5T853JX,BIDVEST INSURANCE BROKERS ( PTY) LTD,DURBAN,Active,2,8,180,21,44800,36220.16,0,-5400,R37 281.85
1-5TQF7K,GRID METALS (PTY) LTD,JHB,Active,1,0,0,3,0,0,0,0,R2 070.53
