MASTER_ID,STATUS,BILL_ACC_CNT,SERV_ACC_CNT,ACTV_ASSET_CNT,ORDER_CNT,TOT_NEW_SALE,TOT_UPGRADE,TOT_DGRADE,TOT_CHURN_AMT,REVENUE
1-3YK9JMC,Active,1.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,20653.78
1-3YX8BBO,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.33
1-40IENKX,Active,1.00,5.00,70.00,5.00,0.00,0.00,0.00,0.00,36915.91
1-40KVN4,Active,1.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
1-40QYGDB,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1911.97
1-4139GJ,Active,1.00,0.00,9.00,3.00,174122.00,0.00,0.00,0.00,0.00
1-413YYWP,Active,1.00,0.00,18.00,6.00,5130.00,20356.00,0.00,0.00,16775.22
1-414KRCA,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1563.92
1-4162Z8H,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,375.00
1-416C9UW,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,375.00
1-41FXNHQ,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,375.00
1-41HGBBO,Active,1.00,0.00,0.00,64.00,2880.00,0.00,0.00,-663705.48,29283.27
1-41K8XI0,Active,1.00,0.00,21.00,2.00,0.00,0.00,0.00,-97104.00,25552.50
1-41M5FL5,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2093.16
1-41OA9PQ,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,375.00
1-41PMI5V,Active,1.00,75.00,673.00,351.00,4543605.05,260.00,0.00,0.00,30635.13
1-41RRXHB,Active,3.00,0.00,108.00,19.00,34099.20,27765.60,0.00,0.00,50666.20
1-41STBGK,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,375.00
1-41SVO6U,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,3917.00
1-41SXYC4,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,-23628.00,1312.67
1-41V1H4G,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,404.67
1-42JM5EI,Active,1.00,0.00,108.00,9.00,276963.68,0.00,-222950.64,0.00,31325.60
1-42JXGB4,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,500.00
1-42K349F,Active,1.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,6879.00
1-42QCCV2,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-42RQTWJ,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,522.46
1-42WEVR1,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,66.67
1-42WHIFY,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-436NIAZ,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2446.50
1-436NUNE,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,2828.00
1-439MBW7,Active,1.00,0.00,67.00,2.00,1337350.00,0.00,0.00,0.00,32722.25
1-439N44K,Active,1.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,14301.00
1-43F3QRX,Active,1.00,3.00,18.00,11.00,316906.00,26484.00,0.00,0.00,8040.29
1-43FVTI6,Active,1.00,0.00,1.00,0.00,202140.00,0.00,0.00,0.00,5043.77
1-43UO9DH,Active,1.00,0.00,0.00,4.00,0.00,0.00,0.00,-62580.00,-7422.80
1-43UQ3O7,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,7394.00
1-4407R0J,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2088.00
1-442I3SR,Active,1.00,2.00,18.00,0.00,0.00,0.00,0.00,0.00,8904.00
1-445SHD6,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
1-44FOTGD,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,1618.00
1-44IASYJ,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-44J0Z24,Active,2.00,2.00,75.00,22.00,0.00,121019.00,0.00,-52248.00,168376.23
1-44JF6YU,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,250.00
1-44N13KW,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,1618.00
1-44NMV76,Active,1.00,309.00,111.00,1174.00,111609.00,0.00,0.00,-7883377.40,-301314.41
1-44PYYTB,Active,1.00,18.00,0.00,168.00,391503.40,585033.72,0.00,-97594.68,148179.40
1-44Q1WX2,Active,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,13847.00
1-44RM05X,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,8799.00
1-44Y1NME,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-44YHP3K,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,15687.61
1-44YRM38,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3432.17
1-4544VTA,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,670.00
1-457QHN9,Active,1.00,3.00,264.00,17.00,1648966.64,0.00,0.00,0.00,39234.50
1-45C0OUJ,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,5978.50
1-45FASBV,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1618.00
1-45PHV3C,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,166.67
1-45UDL5F,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
1-45YKMUC,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00
1-464UAUG,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,100.00
1-46J9LZI,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,6969.05
1-46LLRGN,Active,1.00,0.00,5.00,2.00,0.00,0.00,0.00,-88764.00,9506.00
1-46TJY5E,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2088.00
1-471FXE8,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,300.00
1-471FXGR,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,375.00
1-471FXLQ,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,250.00
1-472ZAPO,Active,1.00,0.00,19.00,2.00,432808.00,233184.00,-393552.00,0.00,42513.87
1-47IKDMJ,Active,4.00,20.00,340.00,66.00,419031.20,137922.00,0.00,-1196172.00,187460.50
1-47J14V6,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1969.00
1-47PUX1M,Active,1.00,0.00,6.00,2.00,0.00,540.00,0.00,0.00,791.02
1-47R0W98,Active,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,300.00
1-47XDZ00,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-47ZSULC,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36687.33
1-4841EXI,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,460.00
1-484HZRC,Active,1.00,0.00,65.00,2.00,0.00,0.00,0.00,-4320.00,17091.49
1-487ZCF9,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.00
1-48FF4RY,Active,1.00,0.00,9.00,2.00,0.00,0.00,0.00,-8870.40,11013.24
1-48FF4WU,Active,1.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,4433.40
1-48GMCW6,Active,1.00,0.00,3.00,2.00,33319.32,0.00,0.00,0.00,38307.67
1-48YPVTQ,Active,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1811.47
1-49DQP26,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-49NG8CD,Active,2.00,2.00,181.00,36.00,2421556.00,0.00,0.00,-860756.04,209288.21
1-49QIHXU,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,34999.94
1-49WBT9I,Active,1.00,0.00,26.00,5.00,747727.20,588000.00,0.00,-472335.36,120696.21
1-49WXJGT,Active,1.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,9050.00
1-49XCKXA,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,27230.53
1-4AMMPT0,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,7477.33
1-4ARTXSG,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5198.80
1-4ASV98R,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-4ATD6AK,Active,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
1-4BIFPN6,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,858.22
1-4BPDFAM,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6250.00
1-4BUIOA6,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,161.29
1-4CTMC4Y,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,48722.00
1-4DA37UU,Active,1.00,0.00,19.00,8.00,543636.96,0.00,0.00,0.00,17727.67
1-4DAE1KU,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,907.00
1-4DQV2YC,Active,1.00,22.00,446.00,18.00,489720.40,1316272.00,0.00,0.00,313666.70
1-4DRW18T,Active,1.00,0.00,4.00,0.00,-1920.00,0.00,0.00,0.00,-5646.67
1-4DS2K7L,Active,1.00,2.00,69.00,4.00,72410.00,0.00,0.00,0.00,54074.03
1-4DSR9P7,Active,1.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00
1-4DXJBA2,Active,1.00,0.00,8.00,3.00,20916.00,0.00,0.00,0.00,2152.28
1-4E7WT38,Active,2.00,34.00,458.00,197.00,63582.28,0.00,0.00,-47687.52,21643.53
1-4E84WWO,Active,1.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,29893.42
1-4E84XDQ,Active,1.00,0.00,18.00,3.00,42808.00,0.00,0.00,0.00,13203.06
1-4E8UGJ9,Active,1.00,0.00,4.00,3.00,0.00,0.00,-45768.00,0.00,4573.17
1-4ENHBT4,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,11342.00
1-4EZJO2O,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,6424.00
1-4F1WQ8M,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,25599.95
1-4FG0Z6C,Active,1.00,0.00,6.00,3.00,262120.00,0.00,0.00,0.00,5338.07
1-4FNGUN2,Active,1.00,0.00,4.00,3.00,0.00,6828.00,0.00,0.00,1333.50
1-4FPECU5,Active,1.00,0.00,9.00,3.00,0.00,0.00,0.00,0.00,11212.96
1-4FS1T4Q,Active,1.00,0.00,5.00,6.00,0.00,137640.00,0.00,0.00,18556.33
1-4FUFPP1,Active,1.00,0.00,88.00,16.00,149906.00,47780.00,0.00,0.00,18047.66
1-4FWHKEA,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1618.00
1-4GI82JQ,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24320.61
1-4GLWNFK,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-4GYHV2Z,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-4GYWQ9C,Active,1.00,0.00,57.00,3.00,199220.00,0.00,0.00,0.00,13465.28
1-4H024M3,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-4H024Q5,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-4H07RRX,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-4HXKKS,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-4IXDOO6,Active,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,15847.00
1-4IYDNVE,Active,1.00,0.00,0.00,13.00,1172168.00,0.00,0.00,-1576095.84,87560.88
1-4J9IS89,Active,1.00,1.00,8.00,12.00,3457.08,0.00,0.00,-11538.10,29785.27
1-4JBWWHW,Active,1.00,7.00,68.00,17.00,689006.00,69200.00,0.00,0.00,23933.00
1-4JBZZ44,Active,1.00,40.00,9.00,12.00,1120.00,0.00,0.00,0.00,0.00
1-4KEY75B,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.24
1-4KEY7CI,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2140.35
1-4KF7EKQ,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.24
1-4KLB4QM,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.24
1-4KN4UUD,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384.15
1-4L6Q5V4,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,13613.00
1-4LI55EZ,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,902.06
1-4MCTGA4,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,7745.00
1-4MFYHGK,Active,1.00,0.00,16.00,6.00,203690.08,0.00,0.00,0.00,63556.65
1-4MP55YF,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-691.44
1-4MQQTAD,Active,1.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,1916.97
1-4MRHBE6,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,691.44
1-4MV6AMP,Active,1.00,0.00,19.00,4.00,0.00,0.00,0.00,-69240.00,12926.35
1-4NDBPGK,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,375.00
1-4NIREH4,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,8586.00
1-4NMCOQE,Active,1.00,0.00,7.00,2.00,19000.00,0.00,0.00,0.00,13103.43
1-4NWP8NW,Active,1.00,0.00,121.00,59.00,222800.00,2647232.28,0.00,0.00,111812.83
1-4NZG4N0,Active,1.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,4536.85
1-4P13XLS,Active,1.00,0.00,12.00,1.00,60000.00,0.00,0.00,0.00,14555.00
1-4P5DEW4,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2559.00
1-4P5RYES,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,831.04
1-4PHTTQC,Active,1.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00
1-4PXL848,Active,1.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,3859.81
1-4QC45W7,Active,1.00,0.00,17.00,22.00,41482.00,30040.00,0.00,0.00,2299.36
1-4QQ17PL,Active,1.00,0.00,43.00,2.00,0.00,0.00,0.00,0.00,51577.09
1-4SAK0K5,Active,1.00,0.00,4.00,0.00,53498.00,0.00,0.00,0.00,2285.42
1-4SGNAR4,Active,1.00,0.00,0.00,5.00,0.00,0.00,0.00,-32678.04,1829.33
1-4SK0OPQ,Active,1.00,0.00,7.00,3.00,0.00,0.00,0.00,0.00,1988.45
1-4TQ2KAT,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1169.24
1-4TT1VK8,Active,1.00,3.00,6.00,12.00,97445.00,0.00,0.00,0.00,6698.29
1-4TY6MC,Active,1.00,36.00,548.00,47.00,1456480.26,0.00,0.00,-1749576.00,718196.64
1-4U3FGRW,Active,3.00,79.00,1235.00,147.00,1647136.73,388744.96,0.00,-556089.96,1644889.21
1-4U4RFW,Inactive,1.00,0.00,1.00,2.00,0.00,0.00,0.00,-1861.44,155.12
1-4UAN109,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,500.00
1-4WQ2TLV,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1500.00
1-4WQ2TQ0,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1500.00
1-4WQ2TSQ,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1500.00
1-4WQ2TWA,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1500.00
1-4WQ2TY6,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1500.00
1-4WQ2U16,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1500.00
1-4WQBUBK,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1500.00
1-4WS1FJ6,Active,1.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,2520.00
1-4WX6HU0,Active,1.00,0.00,25.00,5.00,59059.00,0.00,0.00,-35373.60,10731.00
1-4WXCMMP,Active,1.00,0.00,8.00,24.00,8882860.00,0.00,0.00,0.00,576.43
1-4WXDQ2W,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2801.50
1-4XIEIMS,Active,1.00,0.00,10.00,0.00,19850.00,0.00,0.00,0.00,2355.95
1-4XJAVGY,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,599.20
1-4XMU91D,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1500.00
1-4XN0HHI,Active,1.00,0.00,6.00,6.00,271434.00,0.00,0.00,0.00,3858.00
1-4XPKOGS,Active,1.00,0.00,3.00,4.00,152400.00,0.00,0.00,0.00,0.00
1-4XT5M72,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,9323.00
1-4XT78TP,Active,1.00,2.00,14.00,1.00,0.00,0.00,0.00,0.00,41027.82
1-4XVA3GA,Active,1.00,1.00,76.00,0.00,0.00,0.00,0.00,0.00,110274.55
1-4Y1F9S1,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,5783.00
1-4Y32VUI,Active,1.00,9.00,81.00,63.00,1106998.40,298561.80,-48312.00,-617520.00,113486.84
1-4Y3R8CO,Active,1.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,8232.08
1-4YEEFJZ,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,261.63
1-4YELTQH,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,3604.75
1-4YZBC1K,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,957.80
1-4Z0IX1E,Active,1.00,0.00,7.00,3.00,0.00,203239.20,0.00,0.00,13697.67
1-4ZUPHTW,Active,1.00,23.00,550.00,119.00,1197031.18,152392.04,0.00,0.00,248547.35
1-4ZZZGPP,Active,1.00,0.00,7.00,2.00,262244.00,0.00,0.00,0.00,8344.93
1-51J1XZ,Active,1.00,3.00,31.00,0.00,148450.00,0.00,0.00,0.00,10651.63
1-527GIT,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00
1-52JNJKE,Active,1.00,1.00,12.00,7.00,331320.40,0.00,0.00,0.00,5429.67
1-52NVCR5,Active,1.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,12094.00
1-52OGM04,Active,3.00,0.00,64.00,3.00,0.00,0.00,0.00,0.00,9571.55
1-52TXOIQ,Active,1.00,0.00,32.00,16.00,1578720.00,17920.00,0.00,0.00,38489.87
1-5355WGH,Active,1.00,2.00,7.00,24.00,105284.00,0.00,0.00,0.00,10946.14
1-53LYH9G,Active,1.00,0.00,3.00,2.00,876101.28,0.00,0.00,0.00,5406.72
1-53N1YKO,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,5939.00
1-53YL6HY,Active,1.00,0.00,12.00,20.00,408347.52,0.00,0.00,0.00,4752.24
1-54D4QTY,Active,1.00,0.00,6.00,2.00,356280.00,0.00,0.00,0.00,17504.00
1-54IFBO,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00
1-54JX26L,Active,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1750.00
1-54KYIJM,Active,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,2557.15
1-54UO7QE,Active,1.00,1.00,24.00,8.00,683624.00,0.00,0.00,0.00,167036.00
1-54Y20R,Active,1.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00
1-54Y255,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
1-54YFNR4,Active,1.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,8648.00
1-55J11G,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-564ZXLW,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,75130.55
1-565FKE0,Active,1.00,0.00,3.00,2.00,0.00,0.00,0.00,-32323.80,4722.01
1-56ECC8N,Active,2.00,2.00,513.00,20.00,1455950.00,0.00,0.00,0.00,574666.02
1-56ER1DO,Active,1.00,0.00,7.00,11.00,238138.00,28922.00,0.00,0.00,5065.22
1-56HZXOW,Active,1.00,3.00,52.00,26.00,132392.00,0.00,0.00,0.00,19721.86
1-56IGASO,Active,1.00,0.00,41.00,4.00,1238017.60,0.00,0.00,0.00,14336.36
1-56IL96S,Active,1.00,0.00,7.00,0.00,190776.00,0.00,0.00,0.00,12723.00
1-5708E1O,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,19167.33
1-575RGW0,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,202.16
1-579SBY8,Active,1.00,0.00,16.00,10.00,3936078.24,360000.00,0.00,0.00,100101.73
1-57AIGUE,Active,1.00,0.00,9.00,5.00,132626.00,0.00,0.00,0.00,10399.35
1-57IXI9F,Active,1.00,0.00,6.00,0.00,179872.00,0.00,0.00,0.00,7411.33
1-57QNHYW,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.50
1-580SAPY,Active,1.00,1.00,6.00,5.00,91008.00,0.00,0.00,0.00,6569.33
1-581934W,Active,1.00,0.00,6.00,3.00,0.00,0.00,0.00,0.00,4945.00
1-583SRR7,Active,1.00,0.00,3.00,3.00,0.00,0.00,0.00,-19416.00,269.67
1-58PTKCI,Active,1.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,1433.47
1-58QM0AG,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,16604.96
1-58QQA78,Active,1.00,0.00,6.00,3.00,0.00,0.00,0.00,0.00,10995.83
1-58QSK0X,Active,1.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,16393.00
1-58T198S,Active,1.00,0.00,6.00,4.00,375482.00,0.00,0.00,0.00,10436.00
1-58TZYTW,Active,1.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,3795.00
1-59EJ80J,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3070.09
1-5AXS5R7,Active,1.00,0.00,85.00,16.00,161352.00,2200.00,0.00,0.00,10892.00
1-5BAOC0S,Active,1.00,0.00,4.00,3.00,54636.00,0.00,0.00,0.00,3903.01
1-5BGEYFK,Active,1.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00
1-5BMYNT,Active,1.00,0.00,153.00,3.00,0.00,6672.00,0.00,0.00,143109.26
1-5BPCZOG,Active,1.00,0.00,6.00,0.00,23400.00,0.00,0.00,0.00,6392.08
1-5C26FZC,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,375.00
1-5C4DF7G,Active,1.00,0.00,30.00,10.00,0.00,0.00,0.00,0.00,9704.10
1-5CKP8E,Active,2.00,33.00,585.00,37.00,1442504.00,236424.00,0.00,0.00,1262558.09
1-5CNBYV,Active,1.00,0.00,34.00,12.00,0.00,52750.49,0.00,0.00,54145.87
1-5COL7NG,Active,1.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,3613.33
1-5COPPP6,Active,1.00,3.00,7.00,8.00,199298.00,0.00,0.00,0.00,171.83
1-5CUTR1,Active,1.00,10.00,77.00,0.00,0.00,0.00,0.00,0.00,31538.42
1-5DE833J,Active,1.00,0.00,4.00,3.00,14652.00,0.00,0.00,0.00,436.04
1-5DMY7SI,Active,2.00,97.00,3474.00,409.00,5629242.00,1479574.60,-602126.00,-1708568.40,2237976.14
1-5DQARVU,Active,1.00,0.00,2.00,14.00,676063.20,0.00,0.00,0.00,4954.83
1-5EFCEY1,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,66.67
1-5EYR64A,Active,1.00,3.00,20.00,20.00,473729.44,0.00,0.00,0.00,27534.00
1-5F11K49,Active,1.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,302374.33
1-5F56ZFQ,Active,1.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,23884.00
1-5F58YO1,Active,1.00,1.00,18.00,17.00,422964.80,43500.00,0.00,0.00,3396.25
1-5FJ4HR,Active,2.00,0.00,8.00,2.00,0.00,0.00,0.00,-2876.16,242.84
1-5FL6CBC,Active,1.00,0.00,60.00,4.00,0.00,0.00,0.00,0.00,824046.28
1-5FSWSZY,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,66.67
1-5GGL17O,Active,1.00,0.00,2.00,2.00,136042.00,0.00,0.00,0.00,1186.67
1-5GQFHL2,Active,1.00,0.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00
1-5GY395K,Active,1.00,6.00,60.00,14.00,0.00,0.00,0.00,0.00,4297.67
1-5HXE7C,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-5I3E4E,Active,1.00,5.00,61.00,0.00,0.00,0.00,0.00,0.00,68382.62
1-5I8EWK,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-5IAL9KR,Active,1.00,0.00,37.00,7.00,321354.80,0.00,0.00,0.00,4593.65
1-5IAW8X6,Active,1.00,0.00,23.00,26.00,3241246.76,0.00,0.00,-20000.00,67319.79
1-5IC2BTD,Active,1.00,0.00,94.00,1.00,0.00,0.00,0.00,-110328.00,51146.78
1-5II8XPJ,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2449.00
1-5J0S4GR,Active,1.00,0.00,7.00,3.00,0.00,14400.00,0.00,0.00,14476.04
1-5J76D70,Active,1.00,0.00,3.00,10.00,0.00,0.00,0.00,0.00,16342.76
1-5JBSUVS,Active,1.00,0.00,35.00,8.00,111500.00,0.00,0.00,0.00,24187.90
1-5JE3D1N,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,253.13
1-5JEZ8D1,Active,1.00,0.00,1.00,4.00,0.00,0.00,0.00,-59976.00,3206.50
1-5JN119D,Active,1.00,9.00,24.00,17.00,2010013.28,0.00,0.00,0.00,40815.69
1-5JO5I9M,Active,1.00,0.00,24.00,6.00,297102.00,0.00,0.00,0.00,4109.33
1-5JO5X2R,Active,1.00,0.00,7.00,8.00,12000.00,0.00,0.00,0.00,2264.52
1-5JRW7YL,Active,1.00,58.00,526.00,104.00,321548.00,1.00,0.00,-682825.68,1276376.82
1-5JTTCC9,Active,1.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,11584.83
1-5JYL0VA,Active,1.00,0.00,7.00,2.00,183100.00,0.00,0.00,0.00,10140.86
1-5KKH2G5,Active,1.00,0.00,20.00,6.00,0.00,0.00,0.00,0.00,5821.23
1-5KNVEL1,Active,1.00,0.00,6.00,4.00,151200.00,0.00,0.00,0.00,6777.78
1-5KOM85I,Active,1.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,43367.67
1-5KUDLBW,Active,1.00,0.00,114.00,6.00,65110.00,0.00,-22320.00,0.00,33430.00
